      Lon      Lat    Year   Stand   Patch     TeBE_tm    TeBE_itm  TeBE_itscl     TeBS_tm    TeBS_itm       TeE_s       TeR_s        TeNE     BBS_itm     BBE_itm        BE_s         C3G
   -71.25   -32.75    1986     140       4        0.00        0.00       12.18        0.00        0.00        0.84        2.44        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     160       0        0.00        0.00       11.29        0.00        0.00        1.11        2.12        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     160       1        0.00        0.00        0.00        8.56        0.00        2.48        3.63        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     160       2        0.00        0.00        0.00        0.00        0.00        1.36        2.90        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     160       3        0.00        0.00        0.00        5.33        5.45        2.06        3.39        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1986     160       4        0.00        0.00        0.00       17.53        0.00        2.88        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987       0       0        0.00        0.00        0.00        0.00        0.00        2.70        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987       0       1        0.00        0.00        7.64        6.50        6.68        0.75        1.25        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987       0       2        0.00        0.00       10.33        0.00        0.00        1.00        1.84        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987       0       3        0.00        0.00        0.00        0.00        0.00        1.30        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987       0       4        0.00        0.00        0.00        0.00        0.00        2.73        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     110       0        0.00        0.00        0.00        0.00        0.00        2.87        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     110       1        0.00        0.00        0.00        0.00        0.00        2.95        3.67        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     110       2        0.00        0.00        0.00        0.00        0.00        1.55        3.04        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     110       3        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     110       4        0.00        0.00        0.00        0.00        0.00        3.01        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     131       0        0.00        0.00        0.00        0.00        0.00        2.23        3.58        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     131       1        0.00        0.00        9.45        0.00        0.00        0.00        1.83        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     131       2        0.00        0.00        0.00        0.00        0.00        2.79        3.70        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     131       3        0.00        0.00        0.00        0.00        0.00        2.89        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     131       4        0.00        0.00        0.00        0.00        0.00        1.72        3.10        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     132       0        0.00        0.00        0.00        0.00        0.00        2.82        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     132       1        0.00        0.00        0.00        0.00        0.00        1.45        1.35        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     132       2        0.00        0.00        0.00        0.00        0.00        1.55        2.78        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     132       3        0.00        0.00        0.00       13.52        0.00        2.40        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     132       4        0.00        0.00       14.17        0.00        0.00        0.00        2.65        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     133       0        0.00        0.00        0.00        0.00        0.00        2.24        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     133       1        0.00        0.00        0.00        0.00        0.00        0.00        3.91        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     133       2        0.00        0.00        0.00        0.00        0.00        3.53        2.37        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     133       3        0.00        0.00        0.00        7.88        0.00        2.11        3.28        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1987     133       4        0.00        0.00        0.00        0.00        0.00        1.66        2.99        0.00        0.00        0.00        0.00        0.00
